"short","สั้น",""
"signal","สัญญาณ",""
"since last month","ตั้งแต่เดือนที่แล้ว",""
"since last week","ตั้งแต่สัปดาห์ที่แล้ว",""
"since last year","ตั้งแต่ปีที่แล้ว",""
"since yesterday","ตั้งแต่เมื่อวาน",""
"sold","ขายแล้ว",""
"spill","หก",""
"star","ดาว",""
"star-empty","ดาวว่างเปล่า",""
"started","เริ่มต้นแล้ว",""
"starting the setup...","กำลังเริ่มการตั้งค่า...",""
"step-backward","ย้อนกลับทีละขั้น",""
"step-forward","เดินหน้าทีละขั้น",""
"stop","หยุด",""
"string value, i.e. group","ค่าข้อความ เช่น กลุ่ม",""
"string value, i.e. member","ค่าข้อความ เช่น สมาชิก",""
"string value, i.e. {0} or uid={0},ou=users,dc=example,dc=com","ค่าข้อความ เช่น {0} หรือ uid={0},ou=users,dc=example,dc=com",""
"submit","ส่ง",""
"subscription is already cancelled.","การสมัครสมาชิกถูกยกเลิกแล้ว",""
"tag","แท็ก",""
"tag name..., e.g. #tag","ชื่อแท็ก เช่น #tag",""
"tags","แท็ก",""
"target_ref_field","ฟิลด์อ้างอิงเป้าหมาย",""
"tasks","งาน",""
"temporary name","ชื่อชั่วคราว",""
"text in document type","ข้อความในประเภทเอกสาร",""
"text-height","ความสูงของข้อความ",""
"text-width","ความกว้างของข้อความ",""
"th","ไทย",""
"th-large","ไทย-ใหญ่",""
"th-list","ไทย-รายการ",""
"this form","ฟอร์มนี้",""
"this shouldn't break","สิ่งนี้ไม่ควรเสียหาย",""
"thumbs-down","ไม่ถูกใจ",""
"thumbs-up","ถูกใจ",""
"time","เวลา",""
"tint","สี",""
"title","ชื่อเรื่อง",""
"to","ถึง",""
"to unallocate the amount of this Return Invoice before cancelling it.","เพื่อยกเลิกการจัดสรรจำนวนเงินของใบแจ้งหนี้คืนนี้ก่อนที่จะยกเลิก",""
"trash","ถังขยะ",""
"twitter","ทวิตเตอร์",""
"unique e.g. SAVE20  To be used to get discount","ไม่ซ้ำ เช่น SAVE20 ใช้เพื่อรับส่วนลด",""
"updated to {0}","อัปเดตเป็น {0}",""
"upload","อัปโหลด",""
"use % as wildcard","ใช้ % เป็นตัวแทน",""
"user","ผู้ใช้",""
"values separated by commas","ค่าที่คั่นด้วยเครื่องหมายจุลภาค",""
"variance","ความแปรปรวน",""
"version_table","ตารางเวอร์ชัน",""
"via Asset Repair","ผ่านการซ่อมแซมสินทรัพย์",""
"via Assignment Rule","ผ่านกฎการมอบหมาย",""
"via Auto Repeat","ผ่านการทำซ้ำอัตโนมัติ",""
"via BOM Update Tool","ผ่านเครื่องมืออัปเดต BOM",""
"via Data Import","ผ่านการนำเข้าข้อมูล",""
"via Google Meet","ผ่าน Google Meet",""
"via Notification","ผ่านการแจ้งเตือน",""
"via {0}","ผ่าน {0}",""
"vim","vim",""
"volume-down","ลดเสียง",""
"volume-off","ปิดเสียง",""
"volume-up","เพิ่มเสียง",""
"vscode","vscode",""
"wants to access the following details from your account","ต้องการเข้าถึงรายละเอียดต่อไปนี้จากบัญชีของคุณ",""
"warning-sign","เครื่องหมายเตือน",""
"when clicked on element it will focus popover if present.","เมื่อคลิกที่องค์ประกอบ จะโฟกัสไปที่ป๊อปโอเวอร์หากมีอยู่",""
"will be","จะเป็น",""
"wkhtmltopdf","wkhtmltopdf",""
"wkhtmltopdf 0.12.x (with patched qt).","wkhtmltopdf 0.12.x (พร้อม qt ที่แก้ไขแล้ว)",""
"wrench","ประแจ",""
"write","เขียน",""
"yellow","สีเหลือง",""
"yesterday","เมื่อวาน",""
"you must select Capital Work in Progress Account in accounts table","คุณต้องเลือกบัญชีงานทุนที่กำลังดำเนินการในตารางบัญชี",""
"yyyy-mm-dd","ปปปป-ดด-วว",""
"zoom-in","ซูมเข้า",""
"zoom-out","ซูมออก",""
"{0}","{0}",""
"{0} ${skip_list ? "" : type}","{0} ${skip_list ? "" : type}",""
"{0} ${type}","{0} ${type}",""
"{0} '{1}' is disabled","{0} '{1}' ถูกปิดใช้งาน",""
"{0} '{1}' not in Fiscal Year {2}","{0} '{1}' ไม่อยู่ในปีงบประมาณ {2}",""
"{0} ({1})","{0} ({1})",""
"{0} ({1}) (1 row mandatory)","{0} ({1}) (1 แถวจำเป็น)",""
"{0} ({1}) - {2}%","{0} ({1}) - {2}%",""
"{0} ({1}) cannot be greater than planned quantity ({2}) in Work Order {3}","{0} ({1}) ต้องไม่เกินปริมาณที่วางแผนไว้ ({2}) ในคำสั่งงาน {3}",""
"{0} <b>{1}</b> has submitted Assets. Remove Item <b>{2}</b> from table to continue.","{0} <b>{1}</b> ได้ส่งสินทรัพย์แล้ว ลบรายการ <b>{2}</b> ออกจากตารางเพื่อดำเนินการต่อ",""
"{0} = {1}","{0} = {1}",""
"{0} Account not found against Customer {1}.","ไม่พบบัญชี {0} สำหรับลูกค้า {1}",""
"{0} Account: {1} ({2}) must be in either customer billing currency: {3} or Company default currency: {4}","บัญชี {0}: {1} ({2}) ต้องอยู่ในสกุลเงินการเรียกเก็บเงินของลูกค้า: {3} หรือสกุลเงินเริ่มต้นของบริษัท: {4}",""
"{0} Budget for Account {1} against {2} {3} is {4}. It {5} exceed by {6}","งบประมาณ {0} สำหรับบัญชี {1} เทียบกับ {2} {3} คือ {4} มัน {5} เกิน {6}",""
"{0} Calendar","ปฏิทิน {0}",""
"{0} Chart","แผนภูมิ {0}",""
"{0} Coupon used are {1}. Allowed quantity is exhausted","คูปอง {0} ที่ใช้คือ {1} ปริมาณที่อนุญาตหมดแล้ว",""
"{0} Dashboard","แดชบอร์ด {0}",""
"{0} Digest","สรุป {0}",""
"{0} Fields","ฟิลด์ {0}",""
"{0} Google Calendar Events synced.","กิจกรรม Google Calendar {0} ซิงค์แล้ว",""
"{0} Google Contacts synced.","รายชื่อ Google {0} ซิงค์แล้ว",""
"{0} Liked","ชอบ {0}",""
"{0} List","รายการ {0}",""
"{0} M","{0} M",""
"{0} Map","แผนที่ {0}",""
"{0} Name","ชื่อ {0}",""
"{0} Not allowed to change {1} after submission from {2} to {3}","{0} ไม่อนุญาตให้เปลี่ยน {1} หลังจากส่งจาก {2} เป็น {3}",""
"{0} Number {1} is already used in {2} {3}","หมายเลข {0} {1} ถูกใช้แล้วใน {2} {3}",""
"{0} Operations: {1}","การดำเนินการ {0}: {1}",""
"{0} Report","รายงาน {0}",""
"{0} Reports","รายงาน {0}",""
"{0} Request for {1}","คำขอ {0} สำหรับ {1}",""
"{0} Retain Sample is based on batch, please check Has Batch No to retain sample of item","การเก็บตัวอย่าง {0} ขึ้นอยู่กับแบทช์ โปรดตรวจสอบว่ามีหมายเลขแบทช์เพื่อเก็บตัวอย่างของรายการ",""
"{0} Settings","การตั้งค่า {0}",""
"{0} Transaction(s) Reconciled","ธุรกรรม {0} ได้รับการกระทบยอด",""
"{0} Tree","ต้นไม้ {0}",""
"{0} Web page views","การดูหน้าเว็บ {0}",""
"{0} Workspace","พื้นที่ทำงาน {0}",""
"{0} account is not of type {1}","บัญชี {0} ไม่ใช่ประเภท {1}",""
"{0} account not found while submitting purchase receipt","ไม่พบบัญชี {0} ขณะส่งใบรับซื้อ",""
"{0} added","เพิ่ม {0}",""
"{0} against Bill {1} dated {2}","{0} เทียบกับบิล {1} ลงวันที่ {2}",""
"{0} against Purchase Order {1}","{0} เทียบกับคำสั่งซื้อ {1}",""
"{0} against Sales Invoice {1}","{0} เทียบกับใบแจ้งหนี้ขาย {1}",""
"{0} against Sales Order {1}","{0} เทียบกับคำสั่งขาย {1}",""
"{0} already exists. Select another name","{0} มีอยู่แล้ว เลือกชื่ออื่น",""
"{0} already has a Parent Procedure {1}.","{0} มีขั้นตอนหลัก {1} อยู่แล้ว",""
"{0} already unsubscribed","{0} ยกเลิกการสมัครแล้ว",""
"{0} already unsubscribed for {1} {2}","{0} ยกเลิกการสมัครแล้วสำหรับ {1} {2}",""
"{0} and {1}","{0} และ {1}",""
"{0} and {1} are mandatory","{0} และ {1} เป็นสิ่งจำเป็น",""
"{0} are currently {1}","{0} ปัจจุบันคือ {1}",""
"{0} are required","ต้องการ {0}",""
"{0} asset cannot be transferred","สินทรัพย์ {0} ไม่สามารถโอนได้",""
"{0} assigned a new task {1} {2} to you","{0} มอบหมายงานใหม่ {1} {2} ให้คุณ",""
"{0} assigned {1}: {2}","{0} มอบหมาย {1}: {2}",""
"{0} attached {1}","{0} แนบ {1}",""
"{0} can be enabled/disabled after all the POS Opening Entries are closed.","{0} สามารถเปิด/ปิดใช้งานได้หลังจากปิดรายการเปิด POS ทั้งหมดแล้ว",""
"{0} can not be more than {1}","{0} ต้องไม่เกิน {1}",""
"{0} can not be negative","{0} ไม่สามารถเป็นค่าลบได้",""
"{0} cancelled this document","{0} ยกเลิกเอกสารนี้",""
"{0} cancelled this document {1}","{0} ยกเลิกเอกสารนี้ {1}",""
"{0} cannot be amended because it is not cancelled. Please cancel the document before creating an amendment.","{0} ไม่สามารถแก้ไขได้เนื่องจากยังไม่ได้ยกเลิก โปรดยกเลิกเอกสารก่อนสร้างการแก้ไข",""
"{0} cannot be hidden and mandatory without any default value","{0} ไม่สามารถซ่อนและบังคับได้โดยไม่มีค่าเริ่มต้น",""
"{0} cannot be used as a Main Cost Center because it has been used as child in Cost Center Allocation {1}","{0} ไม่สามารถใช้เป็นศูนย์ต้นทุนหลักได้เนื่องจากถูกใช้เป็นลูกในการจัดสรรศูนย์ต้นทุน {1}",""
"{0} cannot be zero","{0} ไม่สามารถเป็นศูนย์ได้",""
"{0} changed the value of {1}","{0} เปลี่ยนค่าของ {1}",""
"{0} changed the value of {1} {2}","{0} เปลี่ยนค่าของ {1} {2}",""
"{0} changed the values for {1}","{0} เปลี่ยนค่าของ {1}",""
"{0} changed the values for {1} {2}","{0} เปลี่ยนค่าของ {1} {2}",""
"{0} changed {1} to {2}","{0} เปลี่ยน {1} เป็น {2}",""
"{0} comments","{0} ความคิดเห็น",""
"{0} contains an invalid Fetch From expression, Fetch From can't be self-referential.","{0} มีนิพจน์ Fetch From ที่ไม่ถูกต้อง Fetch From ไม่สามารถอ้างอิงตัวเองได้",""
"{0} created","{0} สร้างแล้ว",""
"{0} created successfully","{0} สร้างสำเร็จ",""
"{0} created this","{0} สร้างสิ่งนี้",""
"{0} created this document {1}","{0} สร้างเอกสารนี้ {1}",""
"{0} currency must be same as company's default currency. Please select another account.","สกุลเงิน {0} ต้องเหมือนกับสกุลเงินเริ่มต้นของบริษัท โปรดเลือกบัญชีอื่น",""
"{0} currently has a {1} Supplier Scorecard standing, and Purchase Orders to this supplier should be issued with caution.","{0} ปัจจุบันมีสถานะ Supplier Scorecard {1} และควรออกคำสั่งซื้อให้กับผู้จัดจำหน่ายนี้ด้วยความระมัดระวัง",""
"{0} currently has a {1} Supplier Scorecard standing, and RFQs to this supplier should be issued with caution.","{0} ปัจจุบันมีสถานะ Supplier Scorecard {1} และควรออกคำขอใบเสนอราคาให้กับผู้จัดจำหน่ายนี้ด้วยความระมัดระวัง",""
"{0} d","{0} วัน",""
"{0} days ago","{0} วันที่ผ่านมา",""
"{0} does not belong to Company {1}","{0} ไม่ได้เป็นของบริษัท {1}",""
"{0} does not exist in row {1}","{0} ไม่มีอยู่ในแถว {1}",""
"{0} entered twice in Item Tax","{0} ป้อนสองครั้งในภาษีรายการ",""
"{0} entered twice {1} in Item Taxes","{0} ป้อนสองครั้ง {1} ในภาษีรายการ",""
"{0} field cannot be set as unique in {1}, as there are non-unique existing values","ฟิลด์ {0} ไม่สามารถตั้งค่าเป็นค่าที่ไม่ซ้ำใน {1} ได้ เนื่องจากมีค่าที่ไม่ซ้ำอยู่แล้ว",""
"{0} for {1}","{0} สำหรับ {1}",""
"{0} format could not be determined from the values in this column. Defaulting to {1}.","ไม่สามารถกำหนดรูปแบบ {0} จากค่าที่อยู่ในคอลัมน์นี้ได้ กำหนดค่าเริ่มต้นเป็น {1}",""
"{0} from {1} to {2}","{0} จาก {1} ถึง {2}",""
"{0} from {1} to {2} in row #{3}","{0} จาก {1} ถึง {2} ในแถว #{3}",""
"{0} h","{0} ชั่วโมง",""
"{0} has Payment Term based allocation enabled. Select a Payment Term for Row #{1} in Payment References section","{0} เปิดใช้งานการจัดสรรตามเงื่อนไขการชำระเงินแล้ว โปรดเลือกเงื่อนไขการชำระเงินสำหรับแถว #{1} ในส่วนการอ้างอิงการชำระเงิน",""
"{0} has already assigned default value for {1}.","{0} ได้กำหนดค่าเริ่มต้นสำหรับ {1} แล้ว",""
"{0} has been submitted successfully","{0} ส่งสำเร็จแล้ว",""
"{0} has been successfully added to the Email Group.","{0} ถูกเพิ่มในกลุ่มอีเมลเรียบร้อยแล้ว",""
"{0} has left the conversation in {1} {2}","{0} ออกจากการสนทนาใน {1} {2}",""
"{0} hours","{0} ชั่วโมง",""
"{0} hours ago","{0} ชั่วโมงที่ผ่านมา",""
"{0} if you are not redirected within {1} seconds","{0} หากคุณไม่ได้ถูกเปลี่ยนเส้นทางภายใน {1} วินาที",""
"{0} in row {1}","{0} ในแถว {1}",""
"{0} in row {1} cannot have both URL and child items","{0} ในแถว {1} ไม่สามารถมีทั้ง URL และรายการลูกได้",""
"{0} is a mandatory Accounting Dimension. <br>Please set a value for {0} in Accounting Dimensions section.","{0} เป็นมิติการบัญชีที่จำเป็น <br>โปรดตั้งค่าค่าสำหรับ {0} ในส่วนมิติการบัญชี",""
"{0} is a mandatory field","{0} เป็นฟิลด์ที่จำเป็น",""
"{0} is a not a valid zip file","{0} ไม่ใช่ไฟล์ zip ที่ถูกต้อง",""
"{0} is added multiple times on rows: {1}","{0} ถูกเพิ่มหลายครั้งในแถว: {1}",""
"{0} is already running for {1}","{0} กำลังทำงานอยู่สำหรับ {1}",""
"{0} is an invalid Data field.","{0} เป็นฟิลด์ข้อมูลที่ไม่ถูกต้อง",""
"{0} is an invalid email address in 'Recipients'","{0} เป็นที่อยู่อีเมลที่ไม่ถูกต้องใน 'ผู้รับ'",""
"{0} is between {1} and {2}","{0} อยู่ระหว่าง {1} และ {2}",""
"{0} is blocked so this transaction cannot proceed","{0} ถูกบล็อกดังนั้นธุรกรรมนี้ไม่สามารถดำเนินการต่อได้",""
"{0} is currently {1}","{0} ปัจจุบันคือ {1}",""
"{0} is equal to {1}","{0} เท่ากับ {1}",""
"{0} is greater than or equal to {1}","{0} มากกว่าหรือเท่ากับ {1}",""
"{0} is greater than {1}","{0} มากกว่า {1}",""
"{0} is less than or equal to {1}","{0} น้อยกว่าหรือเท่ากับ {1}",""
"{0} is less than {1}","{0} น้อยกว่า {1}",""
"{0} is like {1}","{0} คล้ายกับ {1}",""
"{0} is mandatory","{0} เป็นสิ่งจำเป็น",""
"{0} is mandatory for Item {1}","{0} เป็นสิ่งจำเป็นสำหรับรายการ {1}",""
"{0} is mandatory for account {1}","{0} เป็นสิ่งจำเป็นสำหรับบัญชี {1}",""
"{0} is mandatory. Maybe Currency Exchange record is not created for {1} to {2}","{0} เป็นสิ่งจำเป็น อาจไม่มีการสร้างระเบียนอัตราแลกเปลี่ยนสำหรับ {1} ถึง {2}",""
"{0} is mandatory. Maybe Currency Exchange record is not created for {1} to {2}.","{0} เป็นสิ่งจำเป็น อาจไม่มีการสร้างระเบียนอัตราแลกเปลี่ยนสำหรับ {1} ถึง {2}",""
"{0} is not a company bank account","{0} ไม่ใช่บัญชีธนาคารของบริษัท",""
"{0} is not a field of doctype {1}","{0} ไม่ใช่ฟิลด์ของประเภทเอกสาร {1}",""
"{0} is not a group node. Please select a group node as parent cost center","{0} ไม่ใช่โหนดกลุ่ม โปรดเลือกโหนดกลุ่มเป็นศูนย์ต้นทุนหลัก",""
"{0} is not a raw printing format.","{0} ไม่ใช่รูปแบบการพิมพ์ดิบ",""
"{0} is not a stock Item","{0} ไม่ใช่รายการสต็อก",""
"{0} is not a valid Calendar. Redirecting to default Calendar.","{0} ไม่ใช่ปฏิทินที่ถูกต้อง กำลังเปลี่ยนเส้นทางไปยังปฏิทินเริ่มต้น",""
"{0} is not a valid Cron expression.","{0} ไม่ใช่นิพจน์ Cron ที่ถูกต้อง",""
"{0} is not a valid DocType for Dynamic Link","{0} ไม่ใช่ประเภทเอกสารที่ถูกต้องสำหรับลิงก์แบบไดนามิก",""
"{0} is not a valid Email Address","{0} ไม่ใช่ที่อยู่อีเมลที่ถูกต้อง",""
"{0} is not a valid ISO 3166 ALPHA-2 code.","{0} ไม่ใช่รหัส ISO 3166 ALPHA-2 ที่ถูกต้อง",""
"{0} is not a valid Name","{0} ไม่ใช่ชื่อที่ถูกต้อง",""
"{0} is not a valid Phone Number","{0} ไม่ใช่หมายเลขโทรศัพท์ที่ถูกต้อง",""
"{0} is not a valid Value for Attribute {1} of Item {2}.","{0} ไม่ใช่ค่าที่ถูกต้องสำหรับคุณลักษณะ {1} ของรายการ {2}",""
"{0} is not a valid Workflow State. Please update your Workflow and try again.","{0} ไม่ใช่สถานะเวิร์กโฟลว์ที่ถูกต้อง โปรดอัปเดตเวิร์กโฟลว์ของคุณและลองอีกครั้ง",""
"{0} is not a valid parent DocType for {1}","{0} ไม่ใช่ประเภทเอกสารหลักที่ถูกต้องสำหรับ {1}",""
"{0} is not a valid parentfield for {1}","{0} ไม่ใช่ฟิลด์หลักที่ถูกต้องสำหรับ {1}",""
"{0} is not a valid report format. Report format should one of the following {1}","{0} ไม่ใช่รูปแบบรายงานที่ถูกต้อง รูปแบบรายงานควรเป็นหนึ่งในสิ่งต่อไปนี้ {1}",""
"{0} is not a zip file","{0} ไม่ใช่ไฟล์ zip",""
"{0} is not added in the table","{0} ไม่ได้ถูกเพิ่มในตาราง",""
"{0} is not enabled in {1}","{0} ไม่ได้เปิดใช้งานใน {1}",""
"{0} is not equal to {1}","{0} ไม่เท่ากับ {1}",""
"{0} is not like {1}","{0} ไม่คล้ายกับ {1}",""
"{0} is not one of {1}","{0} ไม่ใช่หนึ่งใน {1}",""
"{0} is not running. Cannot trigger events for this Document","{0} ไม่ได้ทำงาน ไม่สามารถเรียกใช้งานสำหรับเอกสารนี้ได้",""
"{0} is not set","{0} ไม่ได้ตั้งค่า",""
"{0} is not the default supplier for any items.","{0} ไม่ใช่ผู้จัดจำหน่ายเริ่มต้นสำหรับรายการใด ๆ",""
"{0} is now default print format for {1} doctype","{0} เป็นรูปแบบการพิมพ์เริ่มต้นสำหรับประเภทเอกสาร {1} แล้ว",""
"{0} is on hold till {1}","{0} ถูกระงับจนถึง {1}",""
"{0} is one of {1}","{0} เป็นหนึ่งใน {1}",""
"{0} is required","{0} เป็นสิ่งจำเป็น",""
"{0} is set","{0} ถูกตั้งค่า",""
"{0} is within {1}","{0} อยู่ภายใน {1}",""
"{0} items in progress","{0} รายการกำลังดำเนินการ",""
"{0} items lost during process.","{0} รายการสูญหายระหว่างกระบวนการ",""
"{0} items produced","{0} รายการที่ผลิต",""
"{0} items selected","{0} รายการที่เลือก",""
"{0} just impersonated as you. They gave this reason: {1}","{0} เพิ่งปลอมตัวเป็นคุณ พวกเขาให้เหตุผลนี้: {1}",""
"{0} last edited this","{0} แก้ไขสิ่งนี้ล่าสุด",""
"{0} logged in","{0} เข้าสู่ระบบแล้ว",""
"{0} logged out: {1}","{0} ออกจากระบบ: {1}",""
"{0} m","{0} นาที",""
"{0} mentioned you in a comment in {1} {2}","{0} กล่าวถึงคุณในความคิดเห็นใน {1} {2}",""
"{0} minutes ago","{0} นาทีที่ผ่านมา",""
"{0} months ago","{0} เดือนที่ผ่านมา",""
"{0} must be after {1}","{0} ต้องอยู่หลังจาก {1}",""
"{0} must be beginning with '{1}'","{0} ต้องเริ่มต้นด้วย '{1}'",""
"{0} must be equal to '{1}'","{0} ต้องเท่ากับ '{1}'",""
"{0} must be negative in return document","{0} ต้องเป็นค่าลบในเอกสารคืน",""
"{0} must be none of {1}","{0} ต้องไม่เป็นหนึ่งใน {1}",""
"{0} must be one of {1}","{0} ต้องเป็นหนึ่งใน {1}",""
"{0} must be set first","{0} ต้องตั้งค่าก่อน",""
"{0} must be unique","{0} ต้องไม่ซ้ำกัน",""
"{0} must be {1} {2}","{0} ต้องเป็น {1} {2}",""
"{0} must begin and end with a letter and can only contain letters, hyphen or underscore.","{0} ต้องเริ่มต้นและสิ้นสุดด้วยตัวอักษร และสามารถมีได้เฉพาะตัวอักษร, ขีดกลาง หรือขีดล่างเท่านั้น",""
"{0} not a valid State","{0} ไม่ใช่สถานะที่ถูกต้อง",""
"{0} not allowed to be renamed","{0} ไม่อนุญาตให้เปลี่ยนชื่อ",""
"{0} not allowed to transact with {1}. Please change the Company or add the Company in the 'Allowed To Transact With'-Section in the Customer record.","{0} ไม่อนุญาตให้ทำธุรกรรมกับ {1} โปรดเปลี่ยนบริษัทหรือเพิ่มบริษัทในส่วน 'อนุญาตให้ทำธุรกรรมด้วย' ในระเบียนลูกค้า",""
"{0} not found","ไม่พบ {0}",""
"{0} not found for item {1}","ไม่พบ {0} สำหรับรายการ {1}",""
"{0} of {1}","{0} ของ {1}",""
"{0} of {1} ({2} rows with children)","{0} ของ {1} ({2} แถวที่มีลูก)",""
"{0} of {1} sent","{0} ของ {1} ถูกส่งแล้ว",""
"{0} only.","เฉพาะ {0} เท่านั้น",""
"{0} or {1}","{0} หรือ {1}",""
"{0} parameter is invalid","พารามิเตอร์ {0} ไม่ถูกต้อง",""
"{0} payment entries can not be filtered by {1}","ไม่สามารถกรองรายการชำระเงิน {0} ด้วย {1} ได้",""
"{0} qty of Item {1} is being received into Warehouse {2} with capacity {3}.","ปริมาณ {0} ของรายการ {1} กำลังถูกรับเข้าสู่คลังสินค้า {2} ที่มีความจุ {3}",""
"{0} record deleted","ระเบียน {0} ถูกลบ",""
"{0} records are not automatically deleted.","ระเบียน {0} จะไม่ถูกลบโดยอัตโนมัติ",""
"{0} records are retained for {1} days.","ระเบียน {0} ถูกเก็บไว้เป็นเวลา {1} วัน",""
"{0} records deleted","ระเบียน {0} ถูกลบ",""
"{0} records will be exported","ระเบียน {0} จะถูกส่งออก",""
"{0} removed attachment {1}","{0} ลบไฟล์แนบ {1}",""
"{0} removed their assignment.","{0} ลบการมอบหมายของพวกเขา",""
"{0} role does not have permission on any doctype","บทบาท {0} ไม่มีสิทธิ์ในประเภทเอกสารใด ๆ",""
"{0} row #{1}:","{0} แถว #{1}:",""
"{0} saved successfully","{0} บันทึกสำเร็จ",""
"{0} self assigned this task: {1}","{0} มอบหมายงานนี้ให้ตัวเอง: {1}",""
"{0} shared a document {1} {2} with you","{0} แชร์เอกสาร {1} {2} กับคุณ",""
"{0} shared this document with everyone","{0} แชร์เอกสารนี้กับทุกคน",""
"{0} shared this document with {1}","{0} แชร์เอกสารนี้กับ {1}",""
"{0} should be indexed because it's referred in dashboard connections","{0} ควรถูกจัดทำดัชนีเพราะถูกอ้างอิงในการเชื่อมต่อแดชบอร์ด",""
"{0} should not be same as {1}","{0} ไม่ควรเหมือนกับ {1}",""
"{0} submitted this document","{0} ส่งเอกสารนี้",""
"{0} submitted this document {1}","{0} ส่งเอกสารนี้ {1}",""
"{0} subscribers added","เพิ่มผู้ติดตาม {0}",""
"{0} to stop receiving emails of this type","{0} เพื่อหยุดรับอีเมลประเภทนี้",""
"{0} to {1}","{0} ถึง {1}",""
"{0} un-shared this document with {1}","{0} ยกเลิกการแชร์เอกสารนี้กับ {1}",""
"{0} units are reserved for Item {1} in Warehouse {2}, please un-reserve the same to {3} the Stock Reconciliation.","{0} หน่วยถูกจองไว้สำหรับรายการ {1} ในคลังสินค้า {2} โปรดยกเลิกการจองเพื่อ {3} การกระทบยอดสต็อก",""
"{0} units of Item {1} is not available in any of the warehouses.","{0} หน่วยของรายการ {1} ไม่มีในคลังสินค้าใด ๆ",""
"{0} units of Item {1} is picked in another Pick List.","{0} หน่วยของรายการ {1} ถูกเลือกในรายการเลือกอื่น",""
"{0} units of {1} are required in {2} with the inventory dimension: {3} ({4}) on {5} {6} for {7} to complete the transaction.","ต้องการ {0} หน่วยของ {1} ใน {2} พร้อมมิติสินค้าคงคลัง: {3} ({4}) ใน {5} {6} สำหรับ {7} เพื่อทำธุรกรรมให้เสร็จสมบูรณ์",""
"{0} units of {1} needed in {2} on {3} {4} for {5} to complete this transaction.","ต้องการ {0} หน่วยของ {1} ใน {2} ใน {3} {4} สำหรับ {5} เพื่อทำธุรกรรมนี้ให้เสร็จสมบูรณ์",""
"{0} units of {1} needed in {2} on {3} {4} to complete this transaction.","ต้องการ {0} หน่วยของ {1} ใน {2} ใน {3} {4} เพื่อทำธุรกรรมนี้ให้เสร็จสมบูรณ์",""
"{0} units of {1} needed in {2} to complete this transaction.","ต้องการ {0} หน่วยของ {1} ใน {2} เพื่อทำธุรกรรมนี้ให้เสร็จสมบูรณ์",""
"{0} until {1}","{0} จนถึง {1}",""
"{0} updated","{0} อัปเดตแล้ว",""
"{0} valid serial nos for Item {1}","หมายเลขซีเรียลที่ถูกต้อง {0} สำหรับรายการ {1}",""
"{0} values selected","เลือกค่า {0} แล้ว",""
"{0} variants created.","สร้างตัวแปร {0} แล้ว",""
"{0} viewed this","{0} ดูสิ่งนี้",""
"{0} w","{0} สัปดาห์",""
"{0} weeks ago","{0} สัปดาห์ที่ผ่านมา",""
"{0} will be given as discount.","จะให้ส่วนลด {0}",""
"{0} y","{0} ปี",""
"{0} years ago","{0} ปีที่ผ่านมา",""
"{0} {1}","{0} {1}",""
"{0} {1} Manually","{0} {1} ด้วยตนเอง",""
"{0} {1} Partially Reconciled","{0} {1} กระทบยอดบางส่วน",""
"{0} {1} added","เพิ่ม {0} {1}",""
"{0} {1} added to Dashboard {2}","เพิ่ม {0} {1} ในแดชบอร์ด {2}",""
"{0} {1} already exists","{0} {1} มีอยู่แล้ว",""
"{0} {1} cannot be \"{2}\". It should be one of \"{3}\"","{0} {1} ไม่สามารถเป็น \"{2}\" ได้ ควรเป็นหนึ่งใน \"{3}\"",""
"{0} {1} cannot be a leaf node as it has children","{0} {1} ไม่สามารถเป็นโหนดใบได้เนื่องจากมีลูก",""
"{0} {1} cannot be updated. If you need to make changes, we recommend canceling the existing entry and creating a new one.","{0} {1} ไม่สามารถอัปเดตได้ หากคุณต้องการเปลี่ยนแปลง เราแนะนำให้ยกเลิกรายการที่มีอยู่และสร้างรายการใหม่",""
"{0} {1} created","สร้าง {0} {1} แล้ว",""
"{0} {1} does not exist","{0} {1} ไม่มีอยู่",""
"{0} {1} does not exist, select a new target to merge","{0} {1} ไม่มีอยู่ โปรดเลือกเป้าหมายใหม่เพื่อรวม",""
"{0} {1} has accounting entries in currency {2} for company {3}. Please select a receivable or payable account with currency {2}.","{0} {1} มีรายการบัญชีในสกุลเงิน {2} สำหรับบริษัท {3} โปรดเลือกบัญชีลูกหนี้หรือเจ้าหนี้ที่มีสกุลเงิน {2}",""
"{0} {1} has already been fully paid.","{0} {1} ได้รับการชำระเงินเต็มจำนวนแล้ว",""
"{0} {1} has already been partly paid. Please use the 'Get Outstanding Invoice' or the 'Get Outstanding Orders' button to get the latest outstanding amounts.","{0} {1} ได้รับการชำระเงินบางส่วนแล้ว โปรดใช้ปุ่ม 'รับใบแจ้งหนี้ค้างชำระ' หรือ 'รับคำสั่งซื้อค้างชำระ' เพื่อรับยอดค้างชำระล่าสุด",""
"{0} {1} has been modified. Please refresh.","{0} {1} ถูกแก้ไขแล้ว โปรดรีเฟรช",""
"{0} {1} has not been submitted so the action cannot be completed","{0} {1} ยังไม่ได้ส่ง ดังนั้นการดำเนินการไม่สามารถเสร็จสิ้นได้",""
"{0} {1} is allocated twice in this Bank Transaction","{0} {1} ถูกจัดสรรสองครั้งในธุรกรรมธนาคารนี้",""
"{0} {1} is already linked to Common Code {2}.","{0} {1} ถูกเชื่อมโยงกับรหัสทั่วไป {2} แล้ว",""
